1709	5345
1710	5225
1712	5269
1713	5296
1716	5211
1717	5306
1720	5350
1723	5242
1725	5280
1726	5294
1727	5342
1728	9869
1732	5116
1733	5331
1736	5098
1737	5281
1739	5109
1740	5119
1741	5239
1742	9868
1743	5120
1747	5149
1748	5279
1750	5168
1754	5283
1755	5068
1756	5282
1757	5347
1758	5150
1759	5130
1763	9785
1765	5107
1767	5237
1770	5235
1771	9786
1772	5246
1773	5059
1775	5303
1776	5286
1777	5171
1779	5349
1781	5151
1782	5175
1783	5243
1786	5351
1790	5093
1794	5224
1795	5289
1796	5216
1798	5332
1800	5215
1801	5339
1805	5110
1809	5344
1810	5054
1813	5241
1817	5108
1818	5334
1819	5335
1821	5125
1822	5288
1823	5290
1824	5167
1827	5056
1828	5315
1833	44613
1839	76561
1840	76532
1848	4013
1848	24643
1870	3489
1871	3485
1875	45168
1877	49283
1880	49877
1896	4547
1899	1901
1900	1902
1909	5001
1921	6661
1927	3327
1927	3801
1927	8006
1927	9540
1928	3341
1928	8033
1930	76084
1932	76881
1934	8389
1936	76434
1937	3328
1937	3802
1937	7794
1937	9541
1937	55697
1942	3333
1942	7754
1943	3342
1943	7801
1947	7008
1949	6856
1950	76473
1953	3334
1953	3799
1953	8642
1953	9539
1957	69996
1958	69077
1960	69994
1965	69604
1967	69828
1970	69114
1971	69955
1972	3773
1972	9360
1973	3766
1973	8975
1976	69120
1979	69999
1988	24612
1991	24616
1994	3355
1994	24353
1996	24117
1997	24163
1999	23992
2000	3354
2002	24071
2006	24160
2011	24176
2021	24620
2024	24191
2025	24200
2028	3356
2030	24506
2042	24583
2043	24657
2048	24319
2049	24347
2052	24360
2053	3358
2053	24406
2058	23904
2071	3357
2078	24572
2081	24440
2082	24600
2089	24721
2090	24081
2093	24179
2094	24334
2097	24663
2099	24133
2101	24233
2106	24057
2110	24285
2114	24647
2115	3346
2125	24332
2130	24177
2135	24537
2137	24301
2138	24724
2140	24614
2143	24188
2145	24623
2153	23928
2155	24330
2161	24142
2166	24517
2177	24625
2178	24097
2180	24088
2184	24324
2197	24061
2199	24193
2202	24543
2203	24054
2211	24103
2217	24115
2218	24483
2228	24381
2229	24297
2231	3361
2231	24432
2235	24126
2239	24069
2242	24502
2243	24005
2246	24153
2249	3362
2249	24478
2250	24586
2256	24236
2258	24333
2259	24521
2275	23849
2278	24636
2280	24184
2286	48458
2288	49668
2292	49104
2299	48957
2307	49055
2310	49774
2320	48417
2325	48529
2326	48539
2333	48532
2336	48732
2339	49136
2344	49918
2347	49032
2351	49065
2356	48402
2358	49654
2364	43612
2367	43969
2370	44253
2384	43486
2388	43499
2395	43950
2398	24599
2403	24036
2404	24716
2412	24093
2415	24414
2418	24644
2419	24358
2429	24374
2432	24411
2434	24053
2435	24618
2437	24135
2438	24398
2443	49263
2451	48421
2452	48701
2457	49466
2458	49077
2461	48986
2462	48776
2464	49143
2465	49096
2466	50119
2488	48628
2492	49281
2495	48740
2507	49800
2520	49190
2532	44042
2536	44045
2548	42986
2549	44322
2556	44016
2565	24363
2566	23858
2570	24553
2576	24420
2579	24695
2582	24574
2588	24321
2592	24070
2595	24575
2596	3351
2597	24454
2598	24645
2605	24514
2608	23918
2610	48731
2618	49139
2621	49698
2622	49397
2628	49719
2632	49839
2634	49658
2643	49940
2651	49720
2657	49445
2659	48737
2663	49944
2670	49155
2671	49290
2672	49450
2676	48697
2683	49929
2687	48476
2688	49687
2689	43239
2692	43532
2693	44019
2694	42723
2696	44039
2700	43231
2702	44185
2704	44052
2707	43373
2708	44009
2718	43110
2731	42899
2738	42707
2741	44040
2743	43920
2747	43968
2752	43280
2754	43652
2757	43676
2760	43842
2764	44032
2773	44160
2778	43534
2779	44398
2781	42262
2786	42062
2795	42306
2801	41897
2806	42322
2811	41955
2812	42232
2815	41986
2819	42159
2821	42177
2826	41863
2828	42119
2829	42245
2834	42346
2841	41991
2842	42047
2844	42158
2846	42027
2850	42166
2851	42142
2852	42028
2854	41957
2857	41983
2858	42247
2865	41881
2867	41901
2868	42049
2870	42533
2871	42083
2873	41893
2874	41824
2876	42065
2877	41877
2886	43722
2891	43392
2899	42961
2901	43235
2908	43319
2911	43870
2913	44175
2930	43041
2941	43945
2954	43162
2957	44056
2964	43927
2968	43087
2974	3352
2974	44348
2976	43391
2978	43145
2979	44255
2983	43086
2989	43931
2991	44067
2997	44096
3001	42538
3002	42259
3003	41772
3004	42051
3005	42174
3007	42048
3011	42075
3015	42058
3016	42018
3020	42314
3024	41964
3025	42055
3026	41989
3031	41898
3034	42300
3038	42162
3039	41776
3040	42393
3041	42633
3043	42070
3046	42459
3047	42036
3048	42434
3052	41956
3055	42030
3057	41778
3059	42282
3072	42197
3079	44405
3080	44191
3081	43046
3088	43093
3093	43883
3094	43963
3097	43460
3100	44450
3114	43985
3115	43687
3121	44169
3122	44041
3133	44028
3135	43508
3141	42955
3144	43668
3146	44681
3149	43863
3151	43450
3153	44167
3163	42830
3170	43273
3171	43258
3183	43939
3184	42066
3192	42137
3198	41864
3200	42302
3201	42061
3202	41875
3203	41976
3205	42352
3211	41978
3214	41765
3225	41965
3227	42468
3228	41926
3229	41871
3231	42479
3232	41944
3234	41936
3239	42031
3240	42032
3246	42435
3248	42045
3249	41995
3252	41919
3261	44359
3269	44157
3270	43539
3274	42069
3275	41905
3280	43500
3281	44005
3283	44484
3298	43376
3300	44165
3303	41859
3304	42063
3306	5111
3307	5729
3308	5644
3313	7353
3313	76239
3316	8353
3318	4805
3318	7300
3318	74777
3319	8667
3320	4131
3320	8860
3321	8197
3323	7048
3324	8249
3324	75717
3325	8251
3326	8252
3327	3801
3327	8006
3327	9540
3328	3802
3328	7794
3328	9541
3328	55697
3330	6507
3331	4130
3331	6496
3331	76108
3332	4803
3332	6463
3333	7754
3334	3799
3334	8642
3334	9539
3335	29673
3336	7007
3337	7221
3338	6694
3340	6542
3340	76053
3341	8033
3342	7801
3345	5240
3349	24652
3352	44348
3355	24353
3358	24406
3361	24432
3362	24478
3366	42292
3371	41820
3380	42044
3383	42034
3388	42423
3391	41962
3393	41938
3395	42179
3396	41766
3398	41943
3408	41996
3415	45348
3425	45342
3426	45460
3443	45454
3452	45313
3456	45467
3523	42067
3524	42476
3525	41868
3526	41874
3537	41873
3540	41974
3544	42429
3546	41760
3550	42040
3553	42354
3554	42384
3556	41764
3565	41979
3566	41929
3568	41987
3569	42611
3572	45425
3573	45466
3585	45401
3588	45423
3592	45444
3601	45451
3605	45345
3614	45266
3700	5181
3713	44023
3716	41981
3724	43530
3732	43085
3739	42071
3742	5337
3750	76489
3753	45571
3757	76396
3758	74730
3761	69103
3762	69924
3766	8975
3770	69873
3772	69876
3773	9360
3774	70005
3775	69827
3785	70084
3788	69858
3790	69891
3795	74841
3796	76248
3799	8642
3799	9539
3801	8006
3801	9540
3802	7794
3802	9541
3802	55697
3811	9443
3811	9548
3811	10556
3811	10989
3811	11171
3822	69708
3827	49709
3830	45097
3832	49167
3834	49642
3838	49401
3843	45089
3846	45147
3847	24336
3850	43918
3854	44382
3870	24083
3875	49736
3877	45191
3880	45196
3886	42893
3909	49662
3920	43095
3933	43804
3941	43495
3952	49482
3953	49543
3956	24513
3979	45208
3986	49132
3991	45189
3992	49624
3998	49248
4000	45193
4002	45200
4008	24529
4011	24379
4013	24643
4027	76563
4032	43282
4045	45219
4063	43787
4067	50200
4070	50145
4087	49996
4089	49066
4093	49767
4094	49724
4097	45170
4102	69065
4112	49088
4118	24608
4124	75742
4130	6496
4130	76108
4131	8860
4142	49276
4150	76544
4162	50187
4179	23975
4189	49635
4191	76382
4193	75330
4197	50269
4215	44425
4216	49661
4221	50131
4223	49013
4236	24455
4280	43709
4287	24530
4289	45096
4304	49453
4306	24518
4307	49324
4331	76407
4333	5165
4335	4499
4335	5456
4340	49638
4350	49004
4352	43946
4355	24630
4368	49150
4379	45448
4380	24473
4382	24550
4394	68668
4403	69813
4422	49145
4426	50407
4427	50136
4439	40991
4442	41016
4443	40993
4444	41001
4446	40982
4447	40995
4449	41010
4450	40981
4460	86582
4469	55728
4470	55707
4471	42776
4472	76372
4473	55766
4477	77694
4486	45868
4490	24504
4491	24655
4499	5456
4506	45994
4514	46090
4518	86710
4532	86787
4541	4995
4559	23901
4566	69110
4573	69038
4575	69136
4587	45441
4591	4604
4591	4609
4600	45449
4604	4609
4617	73723
4619	45781
4623	55510
4803	6463
4804	11216
4805	7300
4805	74777
4807	9867
4846	5122
4848	5091
4856	5082
4857	5077
4870	5453
4870	10223
4889	5069
4893	5062
4894	5061
4895	5051
4896	5053
4897	5236
4910	5033
4911	5019
4912	5028
4913	5013
4914	5014
4915	5031
4916	5543
4917	5022
4918	5023
4919	5034
4920	5035
4921	5038
4923	5029
4924	5012
4925	5024
4926	5021
4927	5020
4929	5037
4930	5026
4931	5030
4932	5025
4933	5027
4934	5015
4935	5036
4938	5040
4939	5045
4948	5016
4949	5176
4950	5223
4994	5507
4996	12450
4997	9714
4998	10320
4999	10165
5000	9445
5002	10085
5003	9409
5004	5330
5005	12492
5011	82332
5017	10164
5044	5479
5055	5376
5060	12493
5065	10047
5067	10011
5075	5375
5076	10071
5081	9411
5083	12166
5089	12210
5090	10118
5102	5467
5103	5508
5104	5472
5105	5530
5106	11176
5114	5519
5117	12415
5118	12167
5121	5433
5123	5539
5124	9919
5127	11178
5128	9925
5138	5463
5139	5434
5140	5464
5141	5516
5142	5465
5143	5437
5145	5517
5152	11179
5177	10096
5178	10009
5180	12417
5183	11856
5184	5470
5186	5474
5188	5478
5218	10317
5219	10318
5220	10998
5221	11851
5222	10046
5226	12494
5238	12495
5244	9410
5247	5524
5248	5469
5249	5471
5250	5525
5251	5526
5252	5527
5253	5528
5254	5475
5255	5476
5285	9870
5291	10155
5292	12209
5293	12170
5304	5531
5305	10094
5317	5459
5318	5430
5319	5504
5320	5431
5321	5432
5322	5460
5323	5505
5324	5461
5336	11175
5338	9885
5340	9945
5341	9884
5346	9630
5348	10095
5353	5520
5354	5429
5355	5521
5356	5513
5357	5514
5358	5522
5359	5515
5386	7385
5388	7387
5389	7394
5390	7386
5391	7392
5392	7393
5394	7384
5440	5458
5453	10223
5568	5577
5569	5582
5600	81980
5620	82027
5642	40935
5651	46279
5665	64194
5666	45945
5667	46108
5723	45896
5727	40934
5735	40955
5742	64173
5746	45648
5762	45999
5763	46405
5772	46293
5774	45990
5783	46244
5816	30109
5817	30138
5842	29898
5846	30085
5852	29978
5860	30006
5862	29817
5870	30078
5897	45691
5906	45989
5909	46000
5914	45644
5924	46014
5947	30045
5952	29915
5962	30173
5969	29376
5970	29741
5983	30192
5984	29963
5993	30162
5997	29384
5998	29878
6006	29890
6019	76637
6021	75556
6023	76666
6027	76780
6028	76727
6042	45923
6044	45686
6046	45604
6068	45753
6092	29729
6093	29687
6107	29837
6113	30511
6117	29639
6126	30330
6133	29389
6146	30160
6147	29962
6157	30137
6160	29947
6164	29859
6172	76414
6175	46035
6179	46243
6192	46417
6201	45813
6202	46276
6204	45817
6206	45826
6209	45983
6211	45706
6237	29928
6239	30486
6241	30107
6245	30426
6252	29965
6255	29958
6262	30417
6264	29788
6266	30011
6267	30080
6268	30150
6270	30188
6275	29834
6281	30427
6282	29361
6288	30212
6290	29805
6293	30133
6295	30262
6310	76531
6317	76817
6318	75386
6328	46363
6334	46258
6349	45554
6353	46286
6366	46252
6367	46404
6385	30396
6386	29955
6413	29979
6418	30132
6427	29796
6428	30428
6435	29936
6440	29856
6441	29921
6447	29998
6448	29925
6450	30119
6458	30104
6459	75110
6460	74635
6464	74883
6465	74965
6466	74629
6468	26235
6471	26251
6496	76108
6497	75618
6499	76351
6501	76052
6504	75690
6510	76505
6520	75470
6529	74772
6531	74787
6534	76420
6540	75778
6542	76053
6546	76100
6547	76594
6550	75694
6552	75400
6557	75857
6560	76603
6566	76010
6570	76539
6572	75740
6577	75576
6583	76043
6584	74876
6587	75603
6594	76717
6603	75532
6609	76405
6610	76855
6615	75000
6617	76788
6624	76387
6625	76424
6632	75682
6640	76849
6647	75658
6650	76132
6653	75733
6654	76448
6657	76753
6686	75811
6695	75010
6700	75646
6703	75524
6708	76890
6711	76463
6712	75983
6718	76560
6720	75820
6723	75723
6731	76504
6733	75997
6737	76792
6740	75083
6743	76731
6745	76025
6748	75764
6755	75042
6760	75535
6763	76140
6766	75516
6767	75936
6769	76408
6770	75369
6779	75487
6783	75960
6787	76103
6795	75346
6797	75755
6798	75804
6800	74810
6802	75607
6807	76679
6809	76706
6810	75509
6811	76696
6816	75508
6830	76757
6835	75075
6839	76302
6854	75677
6862	76542
6872	75686
6873	75460
6879	76286
6883	76618
6884	75842
6902	76138
6916	74829
6918	75545
6919	76851
6922	75822
6923	75828
6932	74861
6936	76650
6939	75357
6951	75429
6965	76772
6969	75802
6976	75095
7000	76797
7013	75588
7041	76143
7042	74617
7046	75893
7054	76641
7057	75969
7058	75121
7078	75818
7080	75683
7089	75648
7091	74544
7096	75905
7097	76012
7107	74835
7136	76720
7145	74981
7152	75806
7158	75770
7161	75886
7165	75673
7169	76102
7170	76098
7186	76854
7194	75543
7198	76462
7203	74608
7205	74689
7218	76488
7220	75092
7227	75347
7234	76781
7236	76619
7239	74943
7241	76513
7244	75841
7247	76092
7250	76169
7254	75458
7255	76576
7261	74714
7264	76266
7265	76559
7276	75636
7284	75708
7287	76875
7300	74777
7304	75352
7306	76630
7307	74763
7308	75570
7309	75058
7318	76573
7323	75718
7329	75627
7331	75338
7334	75816
7336	75437
7340	74551
7341	75101
7343	75363
7344	74656
7349	76842
7351	75393
7353	76239
7371	76651
7373	75530
7376	75790
7380	7382
7388	12339
7406	45188
7415	45101
7416	45148
7418	44982
7420	45077
7421	45027
7422	45204
7423	45194
7425	44936
7427	45198
7429	44866
7431	45171
7432	45094
7458	45113
7459	45192
7466	45017
7474	45062
7487	47160
7490	45215
7491	45151
7502	45065
7505	45174
7507	44971
7514	47126
7517	45044
7518	45105
7519	44993
7522	45185
7523	45001
7532	45201
7534	45118
7544	47214
7549	45158
7559	44984
7560	45162
7562	44934
7567	45019
7569	45063
7582	45163
7583	45205
7589	45172
7595	45041
7597	44945
7598	45181
7611	45023
7614	45184
7628	45202
7636	45091
7643	45082
7644	45008
7647	45186
7663	47153
7670	45092
7674	45081
7683	45166
7684	45182
7685	45090
7688	45152
7707	44858
7708	45203
7716	45108
7720	45190
7723	45180
7725	45120
7731	45169
7734	45167
7746	55433
7757	55692
7758	55688
7759	55365
7769	55690
7777	55543
7780	55394
7786	55526
7788	55709
7790	55364
7794	9541
7794	55697
7799	55717
7835	73679
7848	73697
7865	73606
7866	73729
7872	73703
7877	73753
7879	73600
7890	73678
7903	47210
7905	47190
7909	46787
7920	47127
7926	46892
7930	46840
7941	46793
7943	47178
7944	47238
7961	47105
7962	46732
7975	55749
7976	55720
7980	55716
7983	55491
7986	55533
7990	55691
7991	55395
7993	55221
8003	55354
8005	55467
8006	9540
8020	55705
8022	55229
8024	55680
8077	73718
8084	73690
8093	73689
8128	46917
8134	47157
8137	47141
8140	47154
8143	47138
8151	46941
8152	46573
8154	47168
8162	47128
8169	47180
8178	46814
8187	47164
8191	76455
8192	75422
8194	76760
8203	76665
8204	76786
8207	74785
8210	74912
8216	75704
8221	76340
8234	74715
8235	76472
8237	76444
8238	76445
8249	75717
8250	75813
8258	75876
8266	75098
8270	75007
8278	76549
8281	76660
8287	76491
8291	75461
8293	75911
8297	76883
8300	75130
8311	76134
8314	75635
8317	76376
8320	74705
8322	76758
8325	76534
8329	74873
8330	76347
8333	76339
8343	74632
8345	75426
8346	75463
8347	76126
8361	76529
8366	75561
8368	75084
8372	75562
8377	74962
8387	76752
8392	74902
8401	76222
8417	55420
8424	55699
8425	55695
8426	55744
8432	75762
8433	75750
8435	75752
8437	75666
8438	75809
8450	75358
8451	74703
8452	76773
8454	75706
8455	76332
8456	75453
8458	75992
8462	76652
8480	76671
8481	74993
8483	75844
8494	76725
8496	75709
8502	75643
8507	74643
8512	76059
8513	76540
8526	75307
8536	74852
8539	74997
8543	74838
8545	74622
8546	76622
8554	75606
8555	74750
8562	76746
8563	75663
8565	74820
8577	75692
8580	75444
8595	74606
8611	76282
8616	76676
8620	74949
8621	75964
8622	76742
8626	75784
8635	55572
8638	55774
8642	9539
8643	55403
8646	55693
8661	76200
8664	76498
8669	75322
8673	76494
8674	75731
8683	76069
8692	74766
8701	74690
8706	76723
8713	76330
8714	76435
8717	75757
8718	74924
8724	75901
8727	75614
8733	75378
8744	74657
8747	74850
8748	75123
8749	75776
8752	76229
8767	76707
8779	76123
8781	76778
8785	76065
8788	74793
8796	76163
8798	75922
8802	75785
8803	75877
8805	75758
8810	75768
8816	74998
8833	76710
8837	75401
8850	75497
8851	76136
8853	75721
8856	75782
8858	75455
8864	74583
8872	55432
8878	55273
8879	55568
8880	55430
8884	55710
8886	55708
8888	55292
8890	55756
8920	69567
8922	68750
8924	69790
8925	69208
8926	69056
8928	69068
8933	69624
8935	68932
8938	69670
8940	68745
8941	69169
8943	69998
8945	69051
8947	69808
8948	69132
8949	69196
8956	69282
8966	69552
8977	69890
8979	68735
8990	69029
8995	68829
9002	69150
9004	68693
9006	68949
9007	69188
9008	69170
9011	70006
9014	69565
9019	69532
9023	69661
9024	68621
9031	68915
9034	69133
9035	68666
9036	69842
9037	69511
9042	69102
9047	68718
9050	68747
9055	69715
9056	69209
9059	69921
9069	69218
9072	70001
9073	69320
9075	69652
9087	69645
9088	69934
9102	68734
9105	69177
9110	69656
9112	69966
9114	69024
9118	69651
9119	69137
9120	69172
9137	69530
9138	69227
9139	68878
9141	69047
9142	69538
9144	68882
9145	69762
9147	69086
9150	68859
9152	69112
9154	69522
9158	69519
9161	69319
9166	69121
9167	69111
9173	69776
9182	69180
9185	69232
9187	69626
9189	68781
9194	69867
9195	68975
9213	69751
9220	69035
9223	69653
9226	69201
9233	68687
9234	68758
9241	69302
9247	69061
9254	69895
9257	69219
9258	69646
9267	68689
9275	69553
9283	69611
9284	69012
9287	69570
9288	69205
9290	69542
9305	69821
9307	69539
9311	69834
9312	69033
9321	68833
9326	69168
9335	68715
9339	68694
9341	68857
9345	68656
9349	68754
9353	69932
9362	69536
9381	69292
9383	69210
9384	68744
9385	69515
9391	69739
9394	68743
9399	69076
9408	68951
9417	76912
9418	75046
9421	44867
9426	44905
9434	76921
9437	76085
9438	76470
9443	9548
9443	10556
9443	10989
9443	11171
9461	43154
9475	70115
9478	69992
9483	69950
9538	76557
9541	55697
9545	76649
9548	10556
9548	10989
9548	11171
9555	69885
9557	69273
9561	69925
9563	70099
9564	69525
9570	70100
9597	24340
9664	76523
9682	75331
9690	76480
9691	76832
9696	70104
9715	9809
9720	69816
9730	76682
9733	75652
9739	76091
9740	76631
9746	76609
9754	76816
9772	44892
9776	41092
9777	9839
9778	9840
9789	69067
9808	69080
9815	69104
9830	68819
9833	69036
9845	69167
9847	30237
9848	76503
9854	75939
9855	76565
9858	44856
9859	9904
9862	9897
9871	46398
9874	76925
9878	76570
9883	9911
9886	9924
9896	11862
9899	11864
9900	49416
9901	49911
9906	49142
9912	49826
9915	49745
9916	49012
9920	11863
9926	11865
9929	76425
9935	76238
9941	76342
9942	76626
9943	76460
9946	10028
9947	10020
9957	10018
9961	74809
9963	45590
9967	76299
9969	75651
9970	76345
9983	76490
9988	69211
9995	69006
10014	45324
10040	42120
10041	42183
10042	42417
10044	42202
10051	49752
10060	42361
10062	42425
10063	42390
10076	42278
10078	42299
10082	42387
10084	42266
10091	49714
10098	75090
10099	76305
10100	76081
10101	10595
10101	10966
10101	11345
10102	10558
10102	10996
10102	11174
10116	55290
10117	10521
10117	10987
10117	11252
10125	76669
10142	76320
10158	10319
10163	10166
10177	75520
10178	75370
10185	76617
10190	74818
10220	74857
10238	76919
10240	75424
10246	50005
10250	41852
10263	24338
10268	11919
10268	12191
10269	24671
10273	24705
10275	50149
10283	41725
10328	77813
10330	77800
10332	77755
10334	77518
10363	77539
10364	77589
10371	77473
10378	77494
10380	77750
10398	68858
10428	76083
10441	76916
10445	11413
10488	77563
10498	77520
10499	77559
10500	77515
10505	77369
10512	77496
10515	77477
10521	10987
10521	11252
10522	77541
10528	77462
10533	77480
10534	77567
10538	77577
10539	77796
10543	77330
10552	77690
10553	77552
10554	77388
10556	10989
10556	11171
10557	77490
10558	10996
10558	11174
10559	77579
10563	77790
10564	77706
10570	77514
10576	77545
10577	77438
10581	77482
10592	77600
10595	10966
10595	11345
10597	77463
10599	77547
10607	77872
10608	77535
10615	77304
10617	69920
10620	69607
10624	11873
10627	11871
10628	11872
10630	11878
10633	11868
10634	11875
10641	45770
10642	46007
10655	69504
10664	30540
10665	30543
10667	30535
10671	30544
10677	76301
10681	76606
10684	75086
10690	75611
10700	76608
10702	75593
10708	75040
10711	76965
10714	75472
10731	75754
10734	76487
10735	76700
10737	76095
10741	75664
10763	75469
10776	76716
10784	76918
10787	75672
10800	11236
10801	55511
10805	55284
10818	11858
10860	69026
10866	69233
10881	69871
10895	69693
10898	68941
10929	69521
10937	68685
10953	69283
10966	11345
10985	77560
10987	11252
10989	11171
10993	46738
10996	11174
10997	77387
11001	12331
11002	12332
11047	75814
11048	76507
11051	76137
11069	55396
11085	47149
11150	46715
11151	47183
11177	12374
11180	45920
11222	74909
11232	55546
11235	55712
11324	76436
11328	76893
11349	45824
11370	45886
11372	29647
11395	76964
11396	76591
11409	55564
11420	46707
11433	45070
11489	76718
11508	76146
11538	46016
11555	76592
11557	76684
11577	76929
11578	73696
11615	46344
11618	46015
11658	76525
11663	76068
11678	73698
11705	45794
11727	30429
11730	74807
11772	46655
11791	41160
11798	41091
11810	41162
11812	41083
11826	41069
11831	41073
11832	41080
11833	41095
11834	41076
11845	11847
11846	11855
11848	11850
11852	11854
11859	11957
11860	11861
11879	24313
11886	42772
11919	12191
11920	49838
11922	50144
11927	49623
11931	42828
12045	12354
12055	24354
12057	24418
12066	45405
12075	23787
12095	48676
12113	24494
12125	24445
12144	45412
12147	24309
12163	43463
12168	12353
12169	12342
12171	12343
12172	12328
12202	43790
12211	12337
12212	12351
12213	12347
12215	12346
12216	12335
12223	24427
12259	48365
12263	49961
12282	24540
12283	24423
12284	24628
12302	12338
12394	12453
12395	12416
12396	12412
12397	12429
12398	12509
12504	26271
12530	14657
12636	14546
12753	12984
12879	14645
12919	14635
13053	14632
13077	14573
13080	14676
13193	14597
13252	14411
13254	14054
13255	15234
13260	14547
13261	14450
13263	14364
13267	14401
13279	14387
13283	14277
13284	14417
13288	14580
13289	14488
13291	15333
13319	14292
13323	14355
13334	14583
13339	14308
13347	14324
13349	14509
13351	13623
13357	13412
13357	13759
13357	13796
13357	14603
13357	14806
13357	15082
13357	15150
13360	14298
13368	14344
13369	14336
13378	14252
13379	14352
13384	14587
13388	15414
13394	14599
13400	14382
13412	13759
13412	13796
13412	14603
13412	14806
13412	15082
13412	15150
13420	14383
13425	14299
13427	14235
13445	14592
13452	14637
13471	14396
13474	14543
13501	14549
13522	14517
13530	15050
13541	14471
13568	13582
13568	14491
13577	14921
13579	14924
13581	14493
13582	14491
13583	14821
13590	15056
13594	14486
13600	14520
13611	15054
13622	15092
13633	14503
13683	15261
13715	14430
13719	15275
13723	14469
13759	13796
13759	14603
13759	14806
13759	15082
13759	15150
13765	15344
13796	14603
13796	14806
13796	15082
13796	15150
13815	15250
13822	15282
13845	15205
13847	14304
13902	14916
13907	15270
14603	14806
14603	15082
14603	15150
14750	14751
14806	15082
14806	15150
15002	15004
15002	15007
15002	15013
15004	15007
15004	15013
15007	15013
15082	15150
15550	21518
15648	15653
15853	16021
15968	15979
15969	15980
16001	21523
16002	21528
16004	21527
16005	21525
16006	21529
16038	16051
16044	16054
16044	16066
16049	16058
16052	16065
16052	16066
16052	16069
16052	16076
16053	16065
16053	16069
16064	16065
16064	16069
16065	16066
16065	16069
16065	16073
16065	16076
16066	16069
16066	16073
16069	16073
16087	16090
16110	16138
16139	16141
16153	21662
16154	21661
16155	21663
21516	21521
21666	21667
